"","GLCM.Ang..2nd.moment..quick.8.11..Layer.1..all.dir..","Ratio.Layer.3","HSI.Transformation.Hue.R.Layer.1.G.Layer.2.B.Layer.3.","GLCM.Correlation..quick.8.11..Layer.1..all.dir..","Asymmetry.of.sub.objects..mean..1.","Rel..Border.to.Image.Border","GLCM.Entropy..quick.8.11..Layer.1..all.dir..","Ratio.to.scene.Layer.1","Skewness.Layer.1","Rel..area.of.sub.objects.unclassified..1.","Rel..border.to.brighter.objects.Layer.2","Density.of.sub.objects..stddev..1.","Rel..area.of.sub.objects.Dark..1.","Skewness.Layer.3","Compactness..polygon.","Mean.Layer.3","StdDev..to.neighbor.pixels.Layer.2..3.","StdDev..to.neighbor.pixels.Layer.3..3.","Mean.of.outer.border.Layer.3","Direction.of.sub.objects..stddev..1.","Mean.of.sub.objects..stddev.Layer.1..1.","Min.10Per.Pixel.value.Layer.3","Mean.Diff..to.neighbors..abs..Layer.2..0.","Circular.Mean.Layer.1..R1..User..3..R2..Same...R1...border.","Area.of.sub.objects.Nucleus..1...Pxl.","Min.10Per.Pixel.value.Layer.1","Area.of.sub.objects..stddev..1...Pxl.","Contrast.to.neighbor.pixels.Layer.3..3.","Area..including.inner.polygons...Pxl.","Length..µm.","Width..µm.","Mean.Layer.1","Mean.Layer.2","Standard.deviation.Layer.1","Standard.deviation.Layer.2","Standard.deviation.Layer.3","Skewness.Layer.2","Ratio.Layer.1","Ratio.Layer.2","Min.10Per.Pixel.value.Layer.2","Max.90Per.Pixel.value.Layer.1","Max.90Per.Pixel.value.Layer.2","Max.90Per.Pixel.value.Layer.3","Nuclei_Density","Fibroblast_Nuclei_Density","Fraction_Fiber","Fraction_Nuclei","Mean_Distance_Fibroblast_Neigbour_Epi","Nuclei_Orientation","Nuclei_Perimeter","Nuclei_Solidity","Nuclei_Eccentricity","Nuclei_EquivDiameter","Nuclei_MajorAxisLength","Nuclei_MinorAxisLength","Nuclei_Area","Autocorrelation","Contrast","Correlation","Cluster Prominence","Cluster Shade","Dissimilarity","Energy","Entropy","Homogeneity","Maximum probability","Sum of sqaures","Sum average","Sum variance","Sum entropy","Difference variance","Difference entropy","Information measure of correlation1","Informaiton measure of correlation2","Inverse difference normalized (INN)","Inverse difference moment normalized"
"TCGA-BH-A18Q-01",0.985247926075,0.421070589475,0.00614069955,0.869848050375,NA,0.019004070125,0.491671688975,11.4041690221,0.39167856515,0.085210182625,0.39167856515,11.270228210075,0.02094802165,72.71024865935,83.8318725446,78.8864960312,132.374727621025,1446.31984447038,15.588099654675,95.76366161615,107.7875067891,107.98600181645,0.39167856515,88.422686868675,1553.97289964785,220.953704174225,91770.2192929293,537.13954545455,524.19565656565,76.001004790775,53.339696242025,83.46713324075,64.368749218125,78.4494985075,13.11458021645,0.73106692935,0,48.3047979798,210.99964646465,182.77044949495,205.51704545455,0.00055233025,0.0004885988,0.301287774,0.21121882985,34.212408092475,-1.75252860735,0.6056247991,0.002817428975,0.834027676875,16.631816849325,579.50221654045,271.099934922925,16.631816849325,287.898707191975,1.01535445325,0.002045020225,0.869848050375,0.869848050375,0.14311428355,0.00093402475,0.99564699965,0.019004070125,0.9996763071,0.99964242635,0.99781916715,0.985247926075,2.007861947625,3.990867111975,0.01816087135,0.002045020225,0.0050885059,-0.83163178585,0.15675490585,0.999907515225,0.99997131255
"TCGA-BH-A18R-01",0.986866454475,0.3506963781,0.006066657825,0.881351939025,92.223900412775,0.0216192661,0.47849037375,11.52132637895,0.469345963,0.084580589825,0.469345963,11.30134572515,0.018364706325,64.448220188,75.795139928325,72.012001160075,131.339733542675,1514.57214966745,13.57341394075,87.46,89.7080155575,90.001403558575,0.469345963,75.97925,1724.43105212082,199.6948352985,81920.0225,585.265,516.025,66.478829587925,43.864585853375,74.82788338805,54.867290878925,70.849054645575,13.62718709215,0.80487487575,0,39.665,194.07775,156.73075,186.54725,0.000584292725,0.0005362533,0.3291306553,0.23961216195,39.687929870325,-11.3168761396,0.736315767075,0.003559437925,0.850003207275,19.317164879875,603.436755365775,268.3076974486,19.317164879875,365.599245707125,1.0169570508,0.00210542325,0.881351939025,0.881351939025,0.1504721189,0.001008084025,0.99497300785,0.0216192661,0.999643840675,0.999604789825,0.997481504,0.986866454475,2.0088007137,3.987467440425,0.02063289575,0.00210542325,0.005568064975,-0.838921009975,0.17088855585,0.999899316525,0.999970130025
"TCGA-BH-A18U-01",0.983619407875,0.655027326725,0.00596131675,0.8704068477,3.9463723744,0.018440201875,0.4682003856,11.85453550945,0.39837418225,0.087750109125,0.39837418225,11.461210576225,0.022371958,75.162954343425,88.7001630061,86.51076415155,139.180076573425,1209.81103631332,15.4337028267,102.120690957625,123.6994736217,120.640067891625,0.39837418225,85.645566777675,1452.05860355108,236.082143345975,87749.9105853501,507.8463375973,529.06216729145,74.7700161126,57.65453335835,86.34293197,72.22420795,84.2735844691,13.323324411775,0.456039934025,0,53.28589227105,225.858478395475,209.79551867655,222.28373384425,0.0005046401,0.00044383425,0.28714918325,0.217775781175,35.944616940575,2.1820988356,0.6464021407,0.002916881825,0.83969135125,16.178444949325,585.20733817,264.40820044565,16.178444949325,255.418319046775,1.0138461103,0.001783921575,0.8704068477,0.8704068477,0.1237837848,0.00084527845,0.995795206525,0.018440201875,0.999700664175,0.999670920675,0.997893640075,0.983619407875,2.007204539925,3.986621305925,0.017653166575,0.001783921575,0.004759249925,-0.84015670175,0.15548421545,0.99991570005,0.999974777075
"TCGA-BH-A18V-01",0.9838743244,0.583337129325,0.00599968565,0.85581623885,0.519521584425,0.018243941875,0.4812784525,11.34100135595,0.344383168725,0.084898366925,0.344383168725,11.14261609105,0.0193434221,69.077392746025,78.02768048865,75.67665512275,131.56275696975,1685.93050030397,15.556187333925,94.1325,101.338028341625,102.57107999105,0.344383168725,81.431489899,744.183995986875,212.8709860774,75289.867020202,505.22964646465,490.4405050505,69.876455992725,49.674452599275,77.642091725025,59.610177596225,74.976605039025,12.825576987375,0.569593187175,0,47.21165151515,199.106666666675,168.697633838375,195.163686868675,0.000748702225,0.000663302325,0.349616518025,0.19469832965,31.98280323475,6.20328349635,0.58131811985,0.0027701036,0.8455676188,15.502298489725,562.798068863125,257.01338550535,15.502298489725,234.266917126225,1.01390712795,0.0021710124,0.85581623885,0.85581623885,0.1357449837,0.00099288535,0.995913044625,0.018243941875,0.999655831125,0.9996181049,0.9979532063,0.9838743244,2.007158397725,3.988531443775,0.017330664525,0.0021710124,0.00539073775,-0.8137306479,0.153026512375,0.999901628375,0.9999696339
"TCGA-C8-A12L-01",0.991982205,0.282074621275,0.00613957685,0.895823691425,2.9549028195,0.0220339409,0.46288931095,11.5096987746,0.423004929575,0.084887205775,0.423004929575,11.414495660625,0.02014443995,70.413002900625,86.71848967715,81.631778903575,133.65692195225,1323.05312892957,13.192933394675,95.524207057825,112.87441481005,111.883766481225,0.423004929575,85.927276785725,2104.39879136033,222.555762622525,86750.309829932,545.97259991495,537.8799064626,73.627196304625,53.21170130585,84.9181465635,68.521977960075,79.853944263975,13.554273402575,0.8491271488,0,47.237813562925,224.773911564625,207.85458715985,219.034904336725,0.0004624537,0.000425558,0.281633454775,0.245453789025,41.0642098173,9.54925758145,0.909686729575,0.003806415275,0.841364997675,18.7073810081,578.070143433475,259.7898921939,18.7073810081,338.257666833575,1.0219294059,0.0024464685,0.895823691425,0.895823691425,0.231933261225,0.001045394525,0.994858530375,0.0220339409,0.999654357625,0.999616471825,0.9974238521,0.991982205,2.010570159375,4.005027564,0.02128141135,0.0024464685,0.005294770825,-0.852543390425,0.174435196625,0.999898025025,0.99996590045
"TCGA-C8-A12P-01",0.99541669435,0,0.00660718405,0.902124051375,0.0826741877,0.019783202275,0.4458890609,11.085199713175,0.3874316722,0.08680282505,0.3874316722,11.344183909825,0.022900669325,59.70713839135,83.267861632,70.51323821245,131.076872595875,1471.08575637945,14.835674079575,93.1095,90.480762006625,89.7543493052,0.3874316722,105.44,2621.1731784199,193.743180545475,104545.1775,605.4125,554.1175,71.21756357825,41.434980291025,81.81308363605,54.02483999895,68.8862404611,13.783112165625,1.245551883,0,47.0825,209.99,162.1325,188.875,0.000409824125,0.0003655357,0.392981243425,0.2280165194,39.787199476425,-6.9265593254,0.907012082275,0.003841692125,0.860353537925,17.30767703075,622.384195507625,254.0005599175,17.30767703075,303.244649584075,1.025293629125,0.002609437475,0.902124051375,0.902124051375,0.332494848175,0.0009651382,0.9954095468,0.019783202275,0.9997069402,0.99967364805,0.997700013475,0.99541669435,2.011171112075,4.027027901,0.019165434725,0.002609437475,0.004494919425,-0.848505734925,0.164356486625,0.999908814275,0.999964906925
"TCGA-C8-A12Q-01",0.99650761405,0.1109691567,0.006226327075,0.903625139075,5.162892905275,0.02102496855,0.4706080572,11.208724716425,0.376986744825,0.08329913215,0.376986744825,11.146320586275,0.0210138633,70.165725670125,85.504434918475,78.601778084625,134.1316355529,1176.78792963108,14.41785491155,103.03486503055,108.290499843675,107.1473098453,0.376986744825,100.699440647075,2298.20122231865,219.691882047,83996.2449768089,536.872861048725,485.812267736425,75.90475995765,51.2112426309,83.95573020845,62.505043350625,76.854731320775,13.03308031585,1.04669610435,0,53.8908672113,215.47659649665,183.1090399158,203.7951523126,0.00040765545,0.000370130425,0.333168766825,0.238640231925,40.831661488475,5.278924188925,0.9526633659,0.005113956675,0.849771007175,16.803205551,534.9957094435,235.369378774325,16.803205551,288.133866868625,1.02629112765,0.002811832,0.903625139075,0.903625139075,0.335768153825,0.00107743145,0.995091315825,0.02102496855,0.999667647725,0.99962896625,0.99754073225,0.99650761405,2.01175126295,4.02635383135,0.020383112475,0.002811832,0.00500052735,-0.8492333512,0.1698073905,0.999897431325,0.999961738325
"TCGA-C8-A12T-01",0.994778831725,0.232462868225,0.006144756975,0.893505609575,14.040584725375,0.020892847425,0.44742813485,11.158427779275,0.385133163875,0.085089744725,0.385133163875,11.051465678825,0.020808123975,65.95748600085,82.13137538535,76.608204748775,133.6597363469,1214.75168758147,12.815469333125,103.3901314433,105.2109182782,102.091109965375,0.385133163875,97.787938144325,1741.26441921927,213.459105761925,68913.5788402062,507.11345360825,460.346185567,69.543604093075,47.6272759148,80.490098988325,60.270278512625,75.18937181595,12.94746758995,0.917073582675,0,53.401314433,210.28533505155,177.724685567,200.14461082475,0.000545310375,0.0004844495,0.339195731175,0.2324278711,36.4710170658,6.70793341715,0.7952871153,0.004125065,0.86190849685,15.91986932715,521.843629683725,217.67222778205,15.91986932715,246.628236637075,1.024513951525,0.002892744775,0.893505609575,0.893505609575,0.296723858575,0.001134146275,0.99514552255,0.020892847425,0.999646768025,0.99960505675,0.9975678823,0.994778831725,2.011212814075,4.020011193375,0.020216912875,0.002892744775,0.005273061375,-0.8385953945,0.1676259079,0.99989152745,0.99996030715
"TCGA-C8-A12U-01",0.995953999925,0,0.006326244825,0.9064438918,0.55359275865,0.028691994925,0.482548779,11.776603081475,0.914886282825,0.084138388225,0.914886282825,11.715496287675,0.014135381075,53.66756685825,72.487333543525,61.2329203053,130.037630803125,960.175451791425,11.164341083525,71.4063265306,66.968867564775,68.23969838355,0.914886282825,70.98903061225,3481.07792937045,165.179926329875,47604.8131122449,441.2868877551,472.9275510204,62.9619623947,33.1801815271,70.7249306179,43.177256131775,59.32480990345,15.055628533625,1.26790792645,0,29.7643367347,189.818214285725,124.5165867347,160.584928571425,0.0007001992,0.00062747465,0.338786581175,0.336408644475,NA,11.26606671505,1.26897577375,0.006067058875,0.84657579465,20.62872449685,476.373950508475,216.482587330425,20.62872449685,411.18114270715,1.025981136675,0.002372303125,NA,NA,0.23297519915,0.0011075635,0.99287171055,0.028691994925,0.99961374695,0.999572514075,0.99642502875,0.995953999925,2.013173472575,3.995502024525,0.02770536845,0.002372303125,0.00594686385,-0.867252182375,0.2020910899,0.999889937725,0.999966445525
"TCGA-C8-A12V-01",0.9859271134,0.5915610333,0.0060223989,0.855852320625,0.071635892475,0.020967627525,0.466525419075,11.61679066655,0.351729219625,0.08336412355,0.351729219625,11.34270631485,0.020417230725,70.934442599625,85.184736650725,81.55325430715,134.240697922975,1653.3822287023,14.408710886325,92.299219696975,111.5244646528,110.539719098225,0.351729219625,73.9880050505,786.8323431982,223.25838662875,67458.2707070707,484.98494949495,470.7987878788,71.70658113485,52.871115176925,83.9235164625,68.4779460077,80.475230506275,13.4158077505,0.5303068849,0,41.6538409091,224.764815656575,207.596272727275,219.720025252525,0.000772043025,0.00070724735,0.29745055865,0.223103883125,32.278726790825,11.183084480625,0.551098630975,0.002607495025,0.8371477845,15.8125995542,534.269480284375,246.35642682975,15.8125995542,229.14908251955,1.0158288902,0.002467623975,0.855852320625,0.855852320625,0.1454377712,0.001156409575,0.9952978726,0.020967627525,0.9995940325,0.9995518567,0.997645073725,0.9859271134,2.008225556875,3.9862131779,0.01991031815,0.002467623975,0.0063113998,-0.813306629,0.1661067349,0.99988493505,0.999965174975
"TCGA-C8-A12W-01",0.984769970725,0,0.006723182575,0.867596452075,101.0308772663,0.018965662975,0.4747982864,11.256560826925,0.31298604725,0.083420055225,0.31298604725,11.0482753308,0.0196567219,55.00263731675,79.208167546275,61.236064927325,128.2526906487,1447.9902631028,12.919953654375,78.02125,69.404854659675,69.004498477875,0.31298604725,79.031,979.95915056155,171.2419972161,78544.95,483.12,536.985,69.770268858575,33.529520737275,78.4299494905,40.7623202642,60.26689730955,12.730881245025,1.325067134375,0,31.04025,198.415,110.1775,152.8965,0.000592946025,0.0005299942,0.281220212925,0.202206670975,35.646666956775,6.371166907225,0.615386555075,0.0024657935,0.85545393545,16.78858773795,594.80051609055,260.457198547725,16.78858773795,256.4998069099,1.0148308368,0.0021285029,0.867596452075,0.867596452075,0.135591916775,0.0009826129,0.995753098975,0.018965662975,0.999659356975,0.99962324595,0.9978733121,0.984769970725,2.007644505075,3.989001099075,0.018125912225,0.0021285029,0.00534447995,-0.830175923625,0.1604803842,0.999902574775,0.999969944825
"TCGA-C8-A12Z-01",0.98956693255,0,0.006900526425,0.891118609175,0.1295790204,0.016125654825,0.4843622128,10.94857010395,0.290601211725,0.082852251,0.290601211725,11.43375371915,0.02519586915,64.401204526675,89.340087490525,71.915686052825,133.9504502849,1013.52841724575,18.748644518825,88.204924242425,91.3176868545,90.426321339975,0.290601211725,119.14883838385,2665.13540025065,198.028911501125,109090.38060606,577.571767676775,514.13755050505,83.000288495925,45.57845394165,88.370517991225,54.788883290675,70.039053054625,13.53411679665,1.30171586245,0,47.6575,212.996464646475,151.504032828275,182.20885858585,0.000263715475,0.000237746125,0.35072638725,0.1754208366,39.125012997875,0.3374388678,0.71902677355,0.004023971175,0.86619998645,13.6780410297,560.87487076095,231.78567455395,13.6780410297,198.81872557135,1.0196472891,0.002117605,0.891118609175,0.891118609175,0.283162481125,0.000784836925,0.99638711905,0.016125654825,0.999752938675,0.999729288875,0.998189902375,0.98956693255,2.0085403973,4.0185136819,0.015534098925,0.002117605,0.003897985175,-0.84086612985,0.14004992285,0.99992549095,0.999972064025
"TCGA-C8-A130-01",0.981463965425,0.335616179075,0.00606094945,0.863842589925,57.240815267725,0.0159737827,0.479499419775,11.269031462975,0.247266505275,0.08514618625,0.247266505275,11.15329653205,0.022755732425,78.767378491575,91.6511020436,87.201655242575,136.915019881175,994.853965404225,15.9323185704,103.354029034275,130.974016699075,130.445577339625,0.247266505275,87.993876025675,1189.19677307415,243.386183717,82273.5332663582,464.37470965705,510.70773879655,81.321656951075,63.647506886425,91.1139081274,76.50929395805,86.487524753925,12.50636073315,0.767653770975,0,57.48569324635,228.1725,215.7946891437,225.267643067525,0.00040757165,0.0003579407,0.285653268525,0.170364617725,36.480644823725,1.000032533775,0.6655000427,0.0027149888,0.8531839419,13.8526145651,543.889503691325,237.89962708115,13.8526145651,178.468402873825,1.011730839975,0.001669077,0.863842589925,0.863842589925,0.1087871799,0.00076797655,0.996480353625,0.0159737827,0.99973222545,0.9997048052,0.99823774365,0.981463965425,2.006082294525,3.987595472375,0.015262302675,0.001669077,0.004334216925,-0.836694532,0.146812955375,0.999923830225,0.99997657375
"TCGA-C8-A131-01",0.993855062975,0.005783626325,0.006630844775,0.8760375539,2.435853275,0.0229688774,0.476707792925,11.4953601303,0.459320244525,0.082906180125,0.459320244525,11.982564938325,0.019908160325,60.071009855025,83.49356779075,70.725179744775,131.1382474568,1507.9694364947,16.56634025805,75.471073245875,85.911428237175,86.580818559,0.459320244525,87.01640708915,2485.48494259903,186.714282252325,78205.4770313229,600.1669482147,423.19284846315,73.2205408249,41.277723698575,81.867661106025,54.4353788329,67.922599596425,15.064396056275,1.26986257095,0,33.217173236125,211.6822985494,157.616999750475,185.95876487755,0.000502951175,0.0004459616,0.36243107085,0.25054239235,40.56779093885,-2.7053406661,0.54338251415,0.003074697375,0.863717733925,16.5248764445,565.69343376685,227.2792498555,16.5248764445,260.882731794325,1.02346587405,0.00313478865,0.8760375539,0.8760375539,0.28000020735,0.00130202485,0.9947822706,0.0229688774,0.999567927175,0.99952499695,0.997385656825,0.993855062975,2.0110027474,4.00921922085,0.02193921415,0.00313478865,0.0065556944,-0.81951583865,0.171680532575,0.999873449425,0.99995707985
"TCGA-C8-A134-01",0.98667179645,1.0416014649,0.00581929665,0.865642323125,NA,0.024178397875,0.4871397765,12.111197003075,0.5134301321,0.0811593012,0.5134301321,11.56676828555,0.016442164525,71.19467141485,79.24832933345,79.318230951125,132.475947851725,1543.31831386742,12.59260958405,87.327479591825,101.87557135995,99.704943460825,0.5134301321,64.5411734694,959.3660244737,217.01325903095,53189.6668877551,471.5750510204,429.5562755102,67.8652250719,50.82047550405,77.911792153025,65.155695999325,78.065748209375,14.13884596945,0.0962967577,0,37.296122448975,217.036734693875,199.30014285715,215.234897959175,0.00087571945,0.000807989875,0.31443022175,0.270153305275,35.6832428667,-2.655275670675,0.642491838825,0.003485572,0.830869933275,17.6950696774,499.255952367,235.47461040755,17.6950696774,289.85478812885,1.0166536494,0.002330420575,0.865642323125,0.865642323125,0.129131356775,0.001185095275,0.9943378935,0.024178397875,0.999567349075,0.999521767425,0.9971631352,0.98667179645,2.00906119835,3.977329490125,0.022933163925,0.002330420575,0.00670930385,-0.825131184625,0.1803226225,0.999880292925,0.999966584825
"TCGA-C8-A135-01",0.9856886986,0.008548368925,0.006706498625,0.877764650775,4.839215061475,0.01590694905,0.478914832275,11.11105528,0.2320514512,0.085481054325,0.2320514512,11.181256497375,0.023953444,69.97657178185,92.59137014345,77.251481232925,134.4112956298,1143.81223783057,17.536057532475,98.3605,103.7844441204,103.34370415465,0.2320514512,104.09475,1290.06378880782,216.331185050475,95384.7275,550.0025,467.0275,83.6910097275,51.27856515275,92.057832014025,61.509372058275,76.2715308647,12.83752935325,1.224871399375,0,50.6045,224.584,171.47975,196.74475,0.000389568475,0.000342302425,0.310705983525,0.164996536175,35.88386698745,-12.6624308439,0.594963295825,0.0024478284,0.8571348746,13.713496527375,550.55885419495,239.30330079755,13.713496527375,177.07194491125,1.015768076975,0.00208229225,0.877764650775,0.877764650775,0.19436668515,0.0008372452,0.9965305705,0.01590694905,0.999726800325,0.9996993447,0.9982627546,0.9856886986,2.007333786675,4.0042449537,0.015227907125,0.00208229225,0.00433937015,-0.83320569955,0.144501462575,0.99991916595,0.9999717576
"TCGA-C8-A138-01",0.981408740775,0.2630513602,0.0060976746,0.861993396575,148.7965354525,0.016588753875,0.440291966,11.586025447875,0.315662945675,0.08763408295,0.315662945675,11.588840204775,0.02268210105,69.253665225325,89.82908101035,85.58818799085,134.296010012575,964.72464197845,17.01708853905,91.0447934797,122.40629535315,119.290264477275,0.315662945675,82.849569331025,1738.82223708378,226.82167861645,84454.3903953803,492.98529424265,563.051209018425,71.8597644125,53.6907893589,86.931999276975,71.985207134,82.79318222235,13.451193697725,0.8543399416,0,44.448681534475,225.5329248991,210.507206240825,222.9908106948,0.0004125519,0.000358470775,0.2960424976,0.1871875255,39.7082131105,-0.00220031914999974,0.5927396491,0.002572388525,0.86545072005,14.440494944475,593.262272984825,242.23294629995,14.440494944475,196.6417251798,1.01171179815,0.001598350175,0.861993396575,0.861993396575,0.105286883925,0.000769246675,0.996322181075,0.016588753875,0.9997237735,0.999697750975,0.998158217775,0.981408740775,2.006129398125,3.985060030375,0.0158628042,0.001598350175,0.004480079025,-0.825365607825,0.1470830116,0.99992300755,0.99997740105
"TCGA-D8-A13Y-01",0.9890999707,0.703792105475,0.006037441075,0.866717501775,12.236099310975,0.023605085325,0.47257253505,11.802996165625,0.664639819075,0.082517511775,0.664639819075,11.397651757575,0.0174847635,66.3697377234,77.697631470975,74.95864788505,131.78187219025,1506.17621552622,12.323737859125,93.67475,96.82802091085,94.435948909775,0.664639819075,80.40825,1843.1757144926,206.8637526893,75272.975,597.7125,492.7125,66.25757590805,46.0129875334,76.2406338794,58.4159613589,73.845605203275,13.855023096525,0.4553396838,0,44.385,202.19725,169.2015,197.02225,0.00074089865,0.00066921385,0.291458837625,0.274907582675,40.047130081025,-11.284868547225,0.632845635225,0.00357552485,0.84490076955,19.39154652465,604.499361349425,262.427322774425,19.39154652465,391.40674342195,1.018985864,0.002550151425,0.866717501775,0.866717501775,0.162541747275,0.001214902575,0.99439728865,0.023605085325,0.9995728704,0.9995256554,0.9971918417,0.9890999707,2.0099255551,3.9886084526,0.0224866962,0.002550151425,0.00650978515,-0.822489819175,0.17340919135,0.99987881505,0.999963788375
"TCGA-D8-A142-01",0.985100078825,0.06252025195,0.006476362175,0.866772072475,32.03807425025,0.019786277375,0.4739162632,11.5702665399,0.351934729525,0.084297365275,0.351934729525,11.387113725525,0.018674212725,61.77372006035,80.955007778375,70.063340372275,130.467107321875,1450.3982901533,14.7895044581,85.38375,80.135883944875,81.3007692563,0.351934729525,75.3675,1246.03153029685,192.47645138,83812.905,482.8825,590.56,69.7462242797,39.19412718045,79.754988723025,50.300447129,68.77155156805,14.091138371725,1.170567185675,0,34.589,208.435,141.67375,180.3725,0.0006259535,0.0005636741,0.36360503115,0.2101499749,36.68710070455,-1.243582062725,0.597172379075,0.0023856675,0.848428054475,17.20678177165,596.1383025492,264.394611646375,17.20678177165,275.03680061275,1.0151840944,0.00208676215,0.866772072475,0.866772072475,0.1402668239,0.000983268275,0.9955362544,0.019786277375,0.999654287225,0.99961828155,0.99776423825,0.985100078825,2.0078269482,3.9873541264,0.01888242605,0.00208676215,0.00543558815,-0.823097095575,0.1613359003,0.99990207925,0.999970484825
"TCGA-E2-A10A-01",0.987106480225,0,0.006539231525,0.876438851425,12.92286410015,0.032611681625,0.493012451975,12.915504568225,3.0397550955,0.0817492623,3.0397550955,12.92672785705,0.007400056875,34.546689305775,58.354548925725,41.544435477225,NA,1067.13447695017,8.5799146619,40.240438144325,33.350276525,35.64767425745,3.0397550955,44.940463917525,7576.5721647499,104.682595941375,31877.5877835052,539.35966494845,496.387628865975,48.039055543975,17.259643446175,56.1273417261,25.198255538175,39.440765621675,19.18725071905,1.459302471375,0,11.69404639175,156.328708762875,67.093154639175,106.43711340205,0.001498510425,0.00129281925,0.3076403439,0.42154089965,45.50109336625,15.579558742975,1.18361524595,0.0067113537,0.83281921145,29.158315820025,540.846445055025,259.80450291015,29.158315820025,822.177529632275,1.01742477775,0.001705354225,0.876438851425,0.876438851425,0.0882354117,0.00110367885,0.9913807032,0.032611681625,0.9995469956,0.999508328125,0.995673421725,0.987106480225,2.0105836029,3.947314526675,0.0311083291,0.001705354225,0.0070232149,-0.84923034735,0.21082243955,0.999884019275,0.99997462115
"TCGA-E2-A150-01",0.9943338981,0.418773720625,0.006046133325,0.884571256875,0.108502921725,0.017121547475,0.46356696655,11.0168612852,0.233522975475,0.084108948925,0.233522975475,11.05602626325,0.024720408625,78.26033645215,91.312857564575,88.28126802715,139.270518030775,1170.31662842445,17.46430564985,116.51158524015,132.7726595175,131.672571777275,0.233522975475,117.54136002885,1322.82544868585,247.262828113775,88687.8161461554,496.746057513925,500.76579571225,80.82357965745,62.407100476275,90.148699309125,75.772516176425,86.802085204075,12.5164733038,0.689745729625,0,68.415507111925,229.692344361975,218.877561327575,227.87641723355,0.000409339075,0.000365989325,0.31659396425,0.179088592925,35.270095656625,5.600392408325,0.6788225799,0.003123520125,0.859766574625,13.190913554375,528.8763658725,221.406510301875,13.190913554375,170.884794078375,1.0238672012,0.003259660475,0.884571256875,0.884571256875,0.377885238775,0.0010997019,0.99625274275,0.017121547475,0.999682445175,0.999646770675,0.99812342835,0.9943338981,2.009962593625,4.032975792875,0.016416032225,0.003259660475,0.0048163887,-0.819962729025,0.148168889275,0.999898300375,0.99995747545
"TCGA-E2-A154-01",0.9845336485,0.091944358825,0.0064593614,0.873861379025,26.928840981375,0.017801819,0.469705376825,11.353614238425,0.355772931775,0.086484963775,0.355772931775,11.350317620475,0.02086381965,59.949960508075,78.295749453425,67.790577447025,130.4824373188,1430.0092609897,14.262367512625,85.951628787875,80.537071726425,80.606928373425,0.355772931775,87.282676767675,1594.71921735523,187.725086461725,92421.3772474748,631.524368686875,472.499419191925,68.79653791265,39.329071599,76.90234968385,48.846021490025,66.2003397456,13.5551934957,1.1432373751,0,40.17194444445,193.845378787875,137.67349747475,173.401136363625,0.000456837975,0.0004156534,0.3693286327,0.195391162325,38.151071412125,2.40021043755,0.79481434915,0.003689139975,0.866761531875,16.201863390075,573.2243809779,230.912672311125,16.201863390075,258.419069470025,1.01468760985,0.0019350477,0.873861379025,0.873861379025,0.1443418706,0.0008631849,0.995971157325,0.017801819,0.999706257375,0.999673773,0.997982049275,0.9845336485,2.0074115932,3.99261381385,0.017028197375,0.0019350477,0.0046388395,-0.833371768,0.15240869395,0.999914973625,0.999972930875
"TCGA-E2-A159-01",0.98201736315,1.00993950925,0.00567489475,0.844083827975,2.8909973002,0.019101401225,0.432508904025,11.925530437425,0.339994478875,0.083957818575,0.339994478875,11.42547729725,0.01833829045,70.070688216075,86.564758267575,87.104657720975,134.04646773795,1901.18357008177,13.661406930875,94.5375,123.134687447075,123.7084824252,0.339994478875,69.6855,862.980828169825,231.891316260725,74895.11,574.9675,520.36,66.1685534945,54.729432304775,83.408331284,75.072349627275,84.684886307625,13.394935111625,0.0945831514,0,43.604,233.05,227.2275,232.65475,0.00072333,0.00064996385,0.2925441034,0.20259189175,36.12657598795,-5.628446731725,0.594807518275,0.00252952175,0.857780567675,17.060588984825,626.0549507031,260.71553745755,17.060588984825,265.42747051905,1.012155928825,0.00194353235,0.844083827975,0.844083827975,0.092967743275,0.001001474475,0.995704928625,0.019101401225,0.99963261955,0.999593435325,0.997849147825,0.98201736315,2.006698241625,3.97842103925,0.01805890885,0.00194353235,0.0057973511,-0.80067862665,0.156584533775,0.9998986183,0.999972045075
"TCGA-E2-A15A-01",0.984430030675,0.0900939545,0.0062758727,0.8623664914,0.08211748645,0.017593170375,0.4460960079,11.493791030325,0.293403323475,0.084528147825,0.293403323475,11.654024002725,0.02232249395,66.26780807,87.984630798575,80.859672330875,134.6224684227,1048.9567976285,17.270898061875,89.905354166675,110.7716965643,109.600205321225,0.293403323475,87.376083333325,1289.65245320655,215.289142793575,64807.0526041667,519.5425,397.018645833325,72.327018763075,50.2530043418,85.93552993575,66.71882063795,78.393624738075,13.72912730925,1.069757619,0,45.2325,223.64025,200.36809375,215.963666666675,0.00047118515,0.0004085297,0.3288795496,0.18914351855,35.98910034,-22.3393708953,0.65501141585,0.00334110535,0.87966568745,12.8105490113,505.093147690125,190.983843917325,12.8105490113,153.38504024515,1.0144925028,0.00211162865,0.8623664914,0.8623664914,0.157875457275,0.0009212374,0.9961207466,0.017593170375,0.99968697985,0.999654636525,0.99805735895,0.984430030675,2.007164491075,3.9930788495,0.016760856675,0.00211162865,0.00495092705,-0.8228954578,0.150948073075,0.999909558375,0.999970759175
